id,alias,notes,justificationDiscussion,root_form,root_language,gloss_in_root_lang,loan_notes,loan_source,loanword,loanEventTimeDepthBP,loanSourceCognateClass_id,sourceFormInLoanLanguage,notProtoIndoEuropean,parallelLoanEvent,dubiousSet,parallelDerivation,revisedBy,revisedYet,ideophonic,proposedAsCognateTo_id,proposedAsCognateToScale,alsoUsedInOtherMeanings,name,lateParallelDerivationWithCognate_id,supersetid
123,A,,"Anatolian, Indo-Iranic, Balto-Slavic, Italic, and Celtic lexemes derived from PIE *dʰu̯eh₂- 'to make smoke' ({ref Kloekhorst 2008}:895, {ref EWAia} I:795, {ref ALEW} 243, {ref Derksen 2015}:145, {ref ESSJa} 5:203, {ref Derksen 2008}:132, {ref de Vaan 2008}:249, {ref Matasović 2009}:111, {ref Irslinger 2002}:61; cf. {ref LIV²} 158).",*dʰu̯eh₂-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'breathe' /cognate/1115/, 'wind' in /cognate/3113/ and 'dust' in /cognate/2464/",,,80
124,A,,Loanword from Arabic صاف / ṣāf,صاف / ṣāf,Persian,,,Arabic,True,,,صاف / ṣāf,False,False,False,False,,False,False,,0,,,,
125,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
126,A,,"Lexemes continuing Proto-Iranic *u̯afra- 'snow', derivatives of an Indo-Iranic root *u̯ap- 'to disperse, scatter' to which there are no certain connections outside of Indo-Iranic ({ref Cheung 2007}:418-419,{ref Bailey 1979}:305-306, {ref EWAia} II:503-505, {ref KEWA} III:145).",*u̯ap-,Proto-Indo-Iranic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
127,A,,,*kʷi-,,,,,False,,,,False,False,False,False,,False,False,,0,"element NE- (neg. prefix), for the compound strategy see also comment on 'few' in Slavic lexemes of /cognate/1940/",,,
128,A,,,,,,,Indo-Aryan,True,,1792,ṭhuk(k)-,False,True,False,False,,False,False,,0,,,,
129,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
130,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
131,V,,"Anatolian, Tocharian, Hellenic, Armenian, Indo-Iranic, Germanic, Italic, and Celtic lexemes continuing PIE *h₂stḗr-, *h₂ster- ́ 'star' ({ref NIL} 348-354, cf. {ref Kloekhorst 2008}:326, {ref Adams 2013}:701, {ref Beekes 2010}:156-157, {ref Martirosyan 2010}:120-122, {ref Clackson 2017}:110, {ref EWAia} II:755-756, {ref Turner 1962–1966}:330 no. 5798, {ref Lehmann 1986}:322, {ref Kroonen 2013}:478, {ref de Vaan 2008}:585, {ref Matasović 2009}:355). For a proposed deep etymological connection with PIE *h₂eh₁s- 'to dry up/wither by heat' cf. {ref Pinault 2007}.",*h₂ster-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'eye' in /cognate/29/.,,,139
132,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,comp. Skt. in /cognate/2978/,,,
133,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
136,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
137,A,,,لامبل / lambal,Pashto,,,,False,,,,False,False,False,False,,False,False,,0,,,,
138,A,Not listed in Morgenstierne 2003.,,لکئ / lakai,Pashto,,,,False,,,,False,False,False,False,,False,False,,0,,,,
139,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
140,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
142,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
143,A,,Light verb constructions with loanwords from Arabic فكر / fikr 'thought' as the semantic head.,[فكر / fikr],[Arabic],,,Arabic,True,,,فكر / fikr,False,True,False,False,,False,False,,0,,,,
145,A,,,*tú ~ *t(u̯)e-,Proto-Indo-European,you (2.sg.),,,False,,,,False,False,False,False,,False,False,,0,actually cognate with /cognate/2432/?,,,
146,A,,"Lexemes from PIE *trei̯- 'three' ({ref Eichner 1982}:142-297, {ref LIPP 2}:803-805, cf. {ref Kloekhorst 2008}:872-873, {ref Adams 2013}:339-340, {ref Beekes 2010}:1502, {ref Martirosyan 2010}:261-262, {ref Demiraj 1997}:387-388, {ref Orel 1998}:463, {ref EWAia} I:675-678, {ref ALEW} 1125-1126, {ref Derksen 2015}:471, {ref Derksen 2008}:449, {ref Kroonen 2013}:546-547, {ref de Vaan 2008}:628-629, {ref Matasović 2009}:390).",*trei̯-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,295
147,A,,"Connections outside of Indo-Iranic uncertain (cf. {ref LIV²} 373, {ref EWAia} I:437, {ref KEWA} I:289 for discussion of potential Slavic comparanda). {ref LIV²} reconstructs as though from ?*k⁽ʷ⁾su̯ei̯bʰ- 'to swing (oneself)'.",?*k⁽ʷ⁾su̯ei̯bʰ-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
148,A,,,تړل / tarral,Pashto,,,,False,,,,False,False,False,False,,False,False,,0,,,,
150,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
151,A,"The alleged similarity with cognate 503 is probably accidental. Korn (2005: 189) seems to follow Horn (1893: 121) who derives these words from the PP of the Old Iranic verb *drang- ""make strong/firm"". Cf. Cheung (2007: 76) *dregʰ-.",,*dregʰ-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,comp. /cognate/503/,,,
153,A,,"Lexemes continuing PIE *du̯o-, *du̯i- 'two' ({ref Eichner 1982}:1-141, {ref LIPP 2}:168-174, cf. {ref Kloekhorst 2008}:826-827, {ref Adams 2013}:651, {ref Beekes 2010}:359, {ref Martirosyan 2010}:268-269, {ref Demiraj 1997}:151-152, {ref Orel 1998}:79, {ref EWAia} I:761-763, {ref ESIJa} II:481-490, {ref ALEW} 235-237, {ref Derksen 2015}:143, {ref ESSJa} 5:185-186, {ref Derksen 2008}:130, {ref Kroonen 2013}:529, {ref de Vaan 2008}:183, {ref Vendryes et al. 1959–1996} D:6, {ref Matasović 2009}:110)","*du̯o-, *du̯i-",Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,68
154,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,Certainly not related to 'laugh' in /cognate/68/,,,
156,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
157,A,,"Indo-Iranic lexemes continuing a PIE root noun *h₂ep- 'water, river' ({ref NIL} 311-317, {ref EWAia} I:81-82, {ref Turner 1962–1966}:19 no.407).",*h₂ep-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'river' in /cognate/7856/, 'swim' in /cognate/9686/.",,,131
159,A,,"Probably a loanword from Turkic, but not fully certain (Oleg Belyaev p.c., cf. {ref Abaev 1959–1995} IV:259-260).",x˳ylyʒ | xuluj,Ossetic,,,?Turkic,True,,,*hulu-,False,False,False,False,MJCS,True,False,,0,,,,
160,A,,,"*kʷí- ~ *kʷei-, *kʷe-, *kʷó-",Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,"PIE *kʷi-, kʷé-, *kʷó-, kʷéh₂-; cf. /cognate/339/, /cognate/1107/, /cognate/242/, /lexeme/6637/; PIE n. sg. interrogative pron. *kʷí-d 'what?', pronominal adj.*kʷó-d 'which (n.)?'",,,
161,A,,,*kʷo-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,
162,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
165,A,,"Iranic lexemes continuing derivatives of PIE *peth₂- 'to spread out' ({ref Bailey 1979}:507, cf. {ref LIV²} 478-479).",*peth₂-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,444
166,A,"Cognate class A should be reserved for borrowings from Persian, not for Persian itself.",,[باد / bād],[Persian],,,New Persian,True,,342,باد / bād,False,True,False,False,,False,False,,0,,,,
168,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
169,A,,,*sem-,Proto-Indo-European,"together, equal/same",,,False,,,,False,False,False,False,,False,False,,0,,,,
171,A,,Etymology uncertain ({ref KEWA} I:427).,jāṅgala-,Sanskrit,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
172,A,,"Two variants *kʷr̥mi- and *u̯r̥mi- in the same meaning 'worm' are generally reconstructed for PIE. The variant *u̯r̥mi- attested in Germanic and Italic might have been secondary from *kʷr̥mi- (cf. {de Vaan 2008}:665), but it may also be possible that the two lexemes were a rhyming pair already in Indo-European poetic language (cf. {ref Watkins 1987}:288). Cf. also {ref Demiraj 1997}:225-226, {ref Orel 1998}:197, {ref EWAia} I:394-395, {ref ALEW} 493-494, {ref Derksen 2015}:246, {ref ESSJa} 4:171-172 {ref Derksen 2008}93-94, {ref Matasović 2009}:181-182.",*kʷr̥mi-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,348,2,"Cf. 'snake' in /cognate/3214/, 'fly_N' in /cognate/6533/, 'red' in /cognate/1163/.",,,180
173,A,,,,,,,Indo-Aryan,True,,6127,kāl,False,False,False,False,,False,False,,0,,,,
175,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,see /cognate/965/,,,
176,B,origin obscure,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
177,A,related to /lexeme/24821/,,*dʰu̯es-,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
178,A,,"Anatolian, Indo-Iranic, and Germanic lexemes derived from PIE *h₂eh₁s- 'to dry out (by means of heat)'. The Germanic forms in this class are generally connected to this group although the morphological derivation remains obscure, cf. {ref Lehmann 1986}:54, {ref EWA 1}:365-366, {ref Kluge 2011}:64, 260, {ref Kroonen 2013}:38. Cf. also {ref Lubotsky 1985}:6. For the IE root reconstruction, cf. {ref LIV²} 257-258, {ref Kloekhorst 2008}:318-319; see also {ref EWAia} I:182-183). For Modern Indic and Nuristani lexemes connected to this class cf. {ref Turner 1962–1966}:67 no.1476.",*h₂eh₁s-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,3389,4,Cf. 'dry' in /cognate/2492/.,,,124
180,B,,"Germanic lexemes continuing Proto-Germanic *baka-, possibly to a root *bʰeg- 'to bend, arch', but there are no certain cognates outside of Germanic ({ref EWA 1}:418, {ref Kroonen 2013}:48, {ref Kluge 2011}:80-81).",*baka-,Proto-Germanic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
181,B,,,*slei̯g̑-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
182,B,,"Derivatives from PIE *(s)kert- 'cut (to pieces)' ({ref Ernout & Meillet 1985}:144-145, {ref de Vaan 2008}:138, cf. {ref LIV²} 559-560), often considered to be a dental-enlarged form of PIE 2. *(s)ker- 'shear, scratch, cut off' (cf. {ref LIV²} 556-7).",*(s)kert-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,7796,2,,,,12
183,A,,,*kʷo-,,,,,False,,,,False,False,False,False,,False,False,,0,"elements TO/TOMU, DAT, DI AND þE = dem. pronoun 'that' as in /cognate/318/",,,
185,A,"from PIE *gʰreu̯d- 'to pound, to mash' (Kroonen 2013:187, Kluge 2002:375, ALEW 374; not in LIV²).","Lexemes continuing Proto-Germanic *grauta- 'strong, thick, big', further from PIE *gʰrou̯d-o-, cf. the Germanic strong verb *greutan- 'to grind, crush' ({ref Kroonen 2013}:187, 189, {ref Kluge 2011}:376-377, {ref Heidermanns 1993}:256, {ref Seebold 1970}:242, cf. {ref ALEW} 374).",*gʰreu̯d-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,86
186,B,,"Generally considered a *-k- extended form of the root *pleu̯- 'float, swim' ({ref LIV²} 487-488) → ?*pleu̯k- 'float, swim' ({ref LIV²} 488). The *-k- extended root is only securely found in Germanic and Baltic. ",?*pleu̯k-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'fly_N' in /cognate/5414/, 'wing' in /cognate/343/, 'fly_V' in /cognate/224/, 'swim' in /cognate/8317/, 'hair' in /cognate/1902/, 'feather' in /cognate/2263/.",,,331
187,B,,"Lexemes from Proto-Germanic *bītan- 'to bite, be sharp', further derived from PIE *bʰei̯d- 'split, cleave' ({ref LIV²} 70-71, {ref Kroonen 2013}:65, {ref Lehmann 1986}:68).",*bʰei̯d-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'bitter' in /cognate/5262/, 'sharp' in /cognate/2894/ and 'split' in /cognate/935/; poss. also connected to 'worm' in /cognate/3146/.",,,32
188,B,,"Germanic lexemes generally connected to Latin sordēs 'dirt' and derivatives (cf. {ref IEW} 1052, {ref Lehmann 1986}:333, {ref Heidermanns 1993}:574-575, {ref Orel 2003}:392; tentatively {ref Kluge 2011}:833; cf. also {ref Ernout & Meillet 1985}:637, {ref de Vaan 2008}:576 cited in /cognate/4865/) as though from a PIE o-stem adjective *su̯ordo-. If these lexemes go back to the same source, then they may be a post-PIE innovation in Germanic and Italic. [Not {ref Kroonen 2013}].",*su̯ord-o-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'dirty' in /cognate/4865/.,,,279
189,B,,"Lexemes continuing Proto-Germanic *blōda- 'blood'. The further root etymology remains uncertain, cf. {ref Lehmann 1986}:76-77, {ref Kluge 2011}:135-136, {ref Kroonen 2013}:68-70 for various proposals.",*blōda-,Proto-Germanic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
190,A,,,*bʰleh₁-,Proto-Indo-European,"cry, howl",,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'swell' in /cognate/3000/.,,,
191,B,,"Lexemes as though from Proto-Germanic *baina- 'bone, leg' (unattested in Gothic), further etymology obscure (cf. {ref Kluge 2011}:105-106, {ref Kroonen 2013}:48).",*baina-,Proto-Germanic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"cf. 'leg' in /cognate/71/, 'straight' in /cognate/2984/.",,,396
192,A,,"Germanic lexemes reflecting PIE *h₁eh₁t-mon- ({ref Kroonen 2013}:119-120, {ref EWA 1}:393-394, {ref Kluge 2011}:67, cf. {ref EWAia} I:164).",*(h₁)eh₁t-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
193,B,,"Lexemes from Proto-Germanic *brinnan- 'to burn'. The Indo-European root etymology remains unclear: either to (1) PIE *bʰrei̯H- 'to cut' ({ref LIV²} 92-93, {ref IEW} 166-7) or (2) *gʷʰer- 'to become warm' ({ref LIV²} 219-220, {ref IEW} 493-5); cf. {ref Kroonen 2013}:77-78; {ref Seebold 1970}:137-138, {ref EWA 2}:342-345.",*brinnan-,Proto-Germanic,,,,False,,,,False,False,False,False,MJCS,True,False,2243,1,Cf. 'fire' in /cognate/2502/.,,,
194,A,,,*g̑enh₁-,Proto-Indo-European,be born,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
195,B,,"Root reconstruction follows {ref LIV²} 676, {ref ALEW} 1242-1243. Cf. {ref ALEW} 1242-1243 s.v. OLith. vìlgyti and {ref Matasović 2009}:427 s.v. Proto-Celtic *wolko- for different plausible accounts for the unexpected voiceless velar in Celtic cognates. Cf. also {ref Kluge 2011}:994-995.
",*u̯elg-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'wash' in /cognate/1078/, 'wet' in /cognate/1080/, 'eat' in /cognate/1896/.",,,310
196,B,,"The IE root underlying the Germanic forms in this class is generally reconstructed as *⁽g̑⁾el- on the basis of Germanic and Italic correspondences (cf. {ref LIV²} 185). The reconstruction of a palatovelar or plain velar depends on whether one additionally accepts cognacy with Balto-Slavic forms (cf. Lith. gelumà 'frost', Ru. gólotь 'Glatteis'), cf. {ref Seebold 1970}:288-289, {ref Ringe 2017}:109. The Germanic forms are considered by some scholars (cf. {ref Orel 2003}:209) to be related to Slavic lexemes from Proto-Slavic *xoldъ 'cold', but the correspondences of Slavic initial *x and medial *d to Germanic *k and *d is irregular. Consequently the connection of Slavic *xoldъ to the Germanic and Italic lexemes from IE *⁽g̑⁾el- must remain at least uncertain, if not outright rejected.",*⁽g̑⁾el-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,1118,0,Cf. 'freeze' in /cognate/881/ and 'ice' in /cognate/6560/.,,,320
198,A,,"Etymology outside of Germanic disputed. Cf. {ref Kluge 2011}:1001 s.v. Zahl; {ref Kroonen 2013} postulates *dolH- following {ref Kloekhorst 2008} who compares the Germanic forms via ON telja, OE taljan 'to tell' with Hitt. tallii̯e/azi 'to pray, evoke (a deity)'. The connection between the Germanic words and the Hittite verb as well as Greek δόλος 'bait, trick' is accepted by {ref Kroonen 2013}. However, the situation may be more complex with several similar roots side by side, cf. the new entry of *del(H)- ‘ziehen, anziehen’ in {ref LIV² Addenda \& Corrigenda} where it supposes the Hittite and Greek forms to belong together but not the other words mentioned here.",*tala-,Proto-Germanic,,,,False,,,,False,False,False,False,"CF, MJCS",True,False,,0,,,,
199,B,,"Lexemes continuing Proto-Germanic *snīþan- 'to cut'. Further etymology uncertain (cf. {ref Seebold 1970}:443-444, {ref Kluge 2011}:820, {ref Kroonen 2013}:462).",*snīþan-,Proto-Germanic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
200,B,,"Many attempts have been made to try to relate the Indic words for 'day' from Ved. áhar ~ áhan- with the Germanic words for day (cf. esp. the heteroclitic stem common in North Germanic from PGmc. *dōgera- ~ *dōgena- 'a full day, twenty-four hours' in ON dœgr, dœgn, Sw. dygn, Nw. døger, døgn, Da. døgn, etc.). The loss of the initial dental in Indo-Iranian is, however, anomalous. Cf. {ref EWAia} I:154 and {ref Kroonen 2013}:97 s.v. *dōgera- ~ *dōgena- for further discussion.",*dʰegʷʰ-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,8124,1,,,,71
201,B,,"The IE root etymology of Proto-Germanic *daujan- given here follows {ref LIV²} to *dʰeu̯- 'laufen, eilen'. For an alternative etymology attempting to connect the Germanic words to Hitt. tuḫḫuš- 'to end', cf. {ref Kroonen 2013}:90-91 (but cf. {ref Kloekhorst 2008}:893-894, who does not give an IE etymology for Hitt. tuḫḫuš-). For older etymologies attempting to connect the words to PIE *dʰu̯eh₂- 'rauch machen' (cf. {ref LIV²} 158) and hypothesised variants, cf. {ref Seebold 1970}:147-149 (followed in Seebold's revised version of {ref Kluge 2011}:919 s.v. Tod).",*dʰeu̯-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'kill' in /cognate/2305/.,,,75
202,B,,"The root etymology in this set follows {ref LIV²} 549 and the latter of the two possible etymologies suggested by {ref Chantraine 1968–1980}:1011 to a PIE root *skabʰ- 'to scratch, shave'. Cf. however {ref Beekes 2010}:1342-1343 favouring a substrate origin.",*skabʰ-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,266
203,B,,"From Early Modern Dutch vijs; further etymology uncertain, cf. {ref EWNl} for discussion.",vijs,Early Modern Dutch,,,,False,,,,False,False,False,False,,False,False,,0,,,,
204,B,,"Lexemes continuing Proto-Germanic *drinkan- 'to drink'. Further etymology uncertain; a proposal to connect it with Lithuanian drė́gti 'to become moist, to thaw' to a basic root *dʰreg- ({ref Kroonen 2013}:103) has not been widely accepted ({ref Seebold 1970}:165-166, {ref Lehmann 1986}:94-95, {ref ALEW} 226-227).",*drinkan-,Proto-Germanic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
205,B,,"The reconstruction of the Proto-Germanic form of this adjective is problematic, therefore connections outside of Germanic are difficult to ascertain (cf. {ref Heidermanns 1993}:157-158, 162-163; {ref Kroonen 2013}:100).",*draugja- ~ *drūgja- ~ *drukknu-,Proto-Germanic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
207,B,,"Lexemes continuing Proto-Germanic *stauba- 'dust', a derivative of the strong verb steuban- 'to scatter, drift', further etymology generally considered uncertain (cf. {ref Seebold 1970}:474, {ref Lehmann 1986}:328, {ref Kluge 2011}:878, 884, {ref Kroonen 2013}:475). Cf. {ref Kroonen 2013}:478 s.v. *steuban- ~ *stūban- proposing a connection to Lithuanian siaũbti 'to dash about' via *tséubʰ-ié- (with metathesis of initial *ts- > *st-).",*stauba-,Proto-Germanic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
208,B,,"Hellenic, Armenian, Albanian, Balto-Slavic, Germanic, Italic, and Celtic lexemes derived from PIE *h₂ou̯s-os-, *h₂au̯s-os-, *h₂us-es- 'ear' ({ref NIL} 339-343, cf. {ref Beekes 2010}:1130-1131, {ref Martirosyan 2010}:637-638, {ref Demiraj 1997}:415, {ref Orel 1998}:501, {ref ALEW} 74, {ref Derksen 2015}:71, {ref Derksen 2008}:507, {ref de Vaan 2008}:63, {ref Matasović 2009}:48-49).",*h₂eu̯s-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'hear' in /cognate/9268/; perhaps also 'hear' in /cognate/237/.,,,136
