id,pages,reliability,comment,cognate_judgement_id,source_id
25269,405,B,if the linking Skt. word is indeed cogn. with Indian words,25191,69
25272,,B,,25194,48
25291,102,A,,25213,81
25295,565,A,,25217,47
25299,,B,,25221,48
25300,,B,,25222,48
25301,,A,,25223,48
25302,,A,,25224,48
25303,,A,,25225,48
25304,,A,,25226,48
25309,,A,,25231,48
25310,,A,,25232,48
25311,,A,,25233,48
25312,343,A,,25234,50
25314,,A,,25236,48
25319,575,A,,25241,47
25326,,C,,25248,48
25328,,A,,25250,48
25329,,A,,25251,48
25335,576,A,,25257,47
25337,576,A,,25259,47
25338,576,A,,25260,47
25232,,A,,25154,48
25240,,A,,25162,48
25341,,A,,25263,48
25342,576,A,,25264,47
25346,575,A,,25268,47
25349,575,A,,25271,47
25351,575,A,,25273,47
25352,,A,,25274,48
25353,,A,,25275,48
25357,748,A,,25278,85
25359,,A,,25280,48
25361,,A,,25282,48
25386,,A,,25307,48
25379,,X,,25300,48
25388,,A,alternative form,25309,48
25389,,A,primary form,25310,48
25391,,A,,25312,48
25392,,A,,25313,48
25395,,A,,25316,48
25454,,A,,25375,47
25460,334,A,,25381,47
25461,,A,,25382,48
25462,,A,,25383,48
25464,,A,,25385,48
25465,,B,,25386,48
25474,,B,,25395,48
25475,,B,,25396,48
25476,,C,,25397,48
25479,,B,,25400,48
25480,,B,,25401,48
25481,,B,,25402,48
25483,,A,,25404,48
25484,,A,,25405,48
25485,,A,,25406,48
25488,334,A,,25409,47
25492,334,A,,25413,47
25495,,A,,25416,48
25496,,C,,25417,48
25414,,A,,25335,48
25418,,A,,25339,48
25419,,A,,25340,48
25700,,A,,25620,48
25725,,A,,25645,48
25736,,A,,25656,48
29992,,A,from Latin FRUCTUS,4410,47
25763,271,A,,25683,69
25879,,A,,25798,48
25880,,A,,25799,48
25888,,A,,25807,48
25891,,A,,25810,48
25911,411,A,,25830,69
26041,667,A,,25960,47
26045,667,A,,25964,47
26056,265,A,,25975,47
26083,,A,,26002,48
26085,,A,,26004,48
26130,,A,,26049,48
26131,,A,,26050,48
26154,578f,A,,26073,47
26344,504,A,,26263,80
26350,,A,,26269,48
26353,,A,,26272,48
26355,223,A,,26274,69
26357,97,A,,26276,47
26360,97,A,,26279,47
26364,,B,,26283,48
26343,,A,It is a half-calque of Old High German ma:lwi:p with the first part just borrowed and the second translated (the phonetic history of this word is irregular).,26262,48
26368,,B,,26287,48
26374,558,A,,26293,81
26375,97,A,,26294,47
26376,83,A,,26295,47
26377,82,A,,26296,47
26378,82,A,,26297,47
26379,83,A,,26298,47
26380,97,A,,26299,47
26382,97,A,,26301,47
26386,97,A,,26305,47
26387,97,A,,26306,47
26388,97,A,,26307,47
26389,97,A,,26308,47
26391,97,A,,26310,47
26393,97,A,,26312,47
26235,277,A,,26154,81
26236,,A,,26155,48
26238,,A,,26157,48
26240,,A,,26159,48
26242,,A,,26161,48
26251,,A,,26170,48
26259,,A,,26178,48
26261,,A,,26180,48
26272,885,A,,26191,47
26394,97,A,,26313,47
26395,82,A,,26314,47
26397,96,A,,26316,47
26398,96,A,,26317,47
26399,96,A,,26318,47
26400,96,A,,26319,47
26402,83,A,,26321,47
26403,83,A,,26322,47
26405,,A,,26324,48
26513,92,B,,26431,76
26474,,A,,26392,48
26475,,A,,26393,48
26476,70,A,,26394,76
26477,70,A,,26395,76
26478,1666,C,Beekes questions IE connections,26396,66
26479,,C,may be related to Skt. MṚṢṬÁḤ 'wiped' (Turner 1931: 518),26397,48
26485,,A,,26403,48
26486,,A,,26404,48
26487,,A,,26405,48
26488,,A,,26406,48
26489,,A,,26407,48
26495,418,A,,26413,77
26497,418,A,,26415,77
26502,,B,,26420,48
26505,,A,,26423,48
26506,,A,,26424,48
26507,,A,,26425,48
26410,,A,,26329,48
26418,64,A,,26337,47
26429,,A,,26348,48
26430,368,A,,26349,80
26446,,A,,26365,48
26459,,A,,26377,48
26512,88,A,,26430,76
26443,,A,,26362,48
26533,,A,,26451,48
26556,47,A,,26474,47
26558,47,A,,26476,47
26413,64,A,,26332,47
26582,,A,,26500,48
26598,419,A,,26516,69
26609,,A,,26527,48
26614,47,A,,26532,47
26627,,A,,26545,48
26670,,A,,26588,48
26678,,A,,26596,48
26691,,A,,26609,48
26694,,A,,26612,48
26795,,B,,26714,48
26797,,C,,26716,68
26798,,C,,26717,68
26801,,A,,26720,48
26855,,A,,26774,56
26857,,A,,26776,56
26861,,A,,26780,56
26870,,B,,26789,56
26871,,B,,26790,56
26751,931,A,,26669,47
26758,,A,,26676,48
26759,,A,,26677,48
26775,203,A,,26693,47
26951,,A,same as sister languages,26870,56
26955,,C,,26874,56
26970,,A,same as sister languages,26890,56
26975,,B,,26895,56
27012,,B,,26932,56
27015,,A,same as sister languages,26935,56
27018,,C,,26938,56
27041,,A,,26961,56
27049,,A,,26969,56
27050,,A,,26970,56
27052,,C,,26972,56
27055,,C,,26975,56
27070,,B,,26991,56
27072,,C,,26994,56
27083,,B,,27006,99
27091,,B,,27014,99
27099,,A,same as sister languages,27022,56
27101,,A,same as sister languages,27024,56
27156,,A,same as sister languages,27079,56
27181,,A,same as sister languages,27104,56
27235,,A,"same as sister languages
",27154,56
27236,,A,"same as sister languages
",27155,56
27240,,C,,27161,56
27334,,A,,27251,56
27344,,C,same as sister languages,27261,56
27389,,C,,27301,99
27397,,B,,27309,99
27398,,B,,27310,99
27403,,B,,27315,99
27405,,B,,27317,99
27411,,B,,27323,99
27412,,B,,27324,99
27413,,B,,27325,99
27419,,B,,27331,99
27430,,B,,27342,99
27433,,B,,27345,99
27463,,B,,27374,99
27289,,A,"same as sister languages
",27210,56
27290,,A,"same as sister languages
",27211,56
27476,,B,,27387,99
49569,271ff.,,"Doubts the connection of mje(r)gull(ë) and simplex njeg, niég 'hazy weather' (attested elsewhere in Old Albanian) and compares Roman. negură 'fog' (which itself is treated as a loan from Albanian, nevertheless) and with potential indirect connection Avest. snaoδa- 'clouds', Lat. nūbēs 'fog, mist', Welsh nudd 'id.', though the sound correspence bears problems (PIE *dʰ vs. *g(ʷ)).",55919,369
27584,,B,,27494,99
27594,,B,,27504,99
27595,,B,,27505,99
27602,,C,,27512,99
27605,,B,,27515,99
27730,,C,,27640,56
27754,,C,,27664,56
27758,,B,,27668,56
27768,,A,,27678,56
27771,,A,,27681,56
27818,,A,,27728,56
27819,,A,,27729,56
27821,,C,,27731,56
27853,,A,,27763,56
27866,,C,,27776,56
27871,,C,,27781,56
27872,,A,,27782,56
27720,,A,obvious cognate of a highly stable item,27630,56
27739,,A,,27649,56
27740,,A,,27650,56
27747,,A,,27657,56
27764,,A,,27674,56
27776,,A,,27686,56
27780,,A,,27690,56
27784,,A,,27694,56
27889,,A,,27799,56
27897,,A,,27807,56
27902,,A,,27812,56
27906,,B,,27816,56
27907,,A,,27817,56
27923,,A,,27833,56
27924,,A,,27834,56
27941,,A,,27851,56
27953,,A,,27863,56
27955,,A,,27865,56
27958,,B,,27868,56
27959,,A,,27869,56
27983,,A,,27893,56
27985,,A,,27895,56
27991,,B,,27901,56
28035,,B,,27945,56
28056,,A,,27966,56
27896,,A,,27806,56
28069,,A,,27979,56
28087,,A,,27997,56
28089,,A,,27999,56
28092,,A,,28002,56
28093,,A,,28003,56
28115,,A,,28025,56
28121,,A,,28031,56
28123,,A,,28033,56
28125,,B,,28035,56
28142,,A,,28052,56
28146,,A,,28056,56
28147,,B,,28057,56
28175,,A,,28085,56
28838,,A,,28740,28
28197,,C,Identical to close sister languages,28106,56
28198,,C,Identical to close sister languages,28107,56
28200,,A,,28109,83
28201,,A,,28110,83
28202,,B,same as daughter languages,28111,56
28208,,C,,28117,56
28209,,C,,28118,56
28215,,B,same as sister varieties,28124,56
28216,,B,same as sister varieties,28125,56
28074,,A,,27984,56
28109,,A,,28019,56
28265,,B,see Ossetic coding,28174,56
28274,,B,see Ossetic coding,28183,56
28275,,B,see Ossetic coding,28184,56
28306,,B,see Ossetic coding,28215,56
28307,,B,see Ossetic coding,28216,56
28318,,B,see Ossetic coding,28227,56
28319,,B,see Ossetic coding,28228,56
28264,,A,see Ossetic coding,28173,56
28271,,A,see Ossetic coding,28180,56
28381,,B,highly similar cluster of closely related sister languages,28290,56
28382,,B,highly similar cluster of closely related sister languages,28291,56
28414,,B,highly similar cluster of closely related sister languages,28323,56
28415,,B,highly similar cluster of closely related sister languages,28324,56
28420,,B,highly similar cluster of closely related sister languages,28329,56
28421,,B,highly similar cluster of closely related sister languages,28330,56
28377,,A,see Ossetic coding,28286,56
28383,,A,highly similar cluster of closely related sister languages,28292,56
28384,,A,highly similar cluster of closely related sister languages,28293,56
28392,,A,highly similar cluster of closely related sister languages,28301,56
28422,,A,highly similar cluster of closely related sister languages,28331,56
28425,,A,highly similar cluster of closely related sister languages,28334,56
28431,,A,highly similar cluster of closely related sister languages,28340,56
28441,,A,highly similar cluster of closely related sister languages,28350,56
28455,,B,highly similar cluster of closely related sister languages,28364,56
28456,,B,highly similar cluster of closely related sister languages,28365,56
28465,,B,highly similar cluster of closely related sister languages,28374,56
28466,,B,highly similar cluster of closely related sister languages,28375,56
28489,,B,highly similar cluster of closely related sister languages,28398,56
28490,,B,highly similar cluster of closely related sister languages,28399,56
28494,,B,highly similar cluster of closely related sister languages,28403,56
29999,,A,,28596,140
28495,,B,highly similar cluster of closely related sister languages,28404,56
28508,,B,highly similar cluster of closely related sister languages,28417,56
28509,,B,highly similar cluster of closely related sister languages,28418,56
28463,,A,highly similar cluster of closely related sister languages,28372,56
28464,,A,highly similar cluster of closely related sister languages,28373,56
28545,,B,highly similar cluster of closely related sister languages,28454,56
28546,,B,highly similar cluster of closely related sister languages,28455,56
28550,,B,highly similar cluster of closely related sister languages,28459,56
28551,,B,highly similar cluster of closely related sister languages,28460,56
30000,,A,,28597,140
28597,,B,highly similar cluster of closely related sister languages,28506,56
28598,,B,highly similar cluster of closely related sister languages,28507,56
28606,,B,highly similar cluster of closely related sister languages,28515,56
28607,,B,highly similar cluster of closely related sister languages,28516,56
28614,,B,highly similar cluster of closely related sister languages,28523,56
28615,,B,highly similar cluster of closely related sister languages,28524,56
28617,,B,highly similar cluster of closely related sister languages,28526,56
28618,,B,highly similar cluster of closely related sister languages,28527,56
28639,,C,identical in sister languages,28548,56
28640,,C,identical in sister languages,28549,56
28680,,A,,28582,28
28681,,A,,28583,28
28683,,A,,28585,28
28684,,A,,28586,28
28685,,A,,28587,28
28689,,A,,28591,28
28691,,A,,28593,28
28692,,A,,28594,28
28693,,A,,28595,28
28696,,A,,28598,28
28697,,A,,28599,28
28698,,A,,28600,28
28699,,A,,28601,28
28700,,A,,28602,28
28701,,A,,28603,28
28708,,A,,28610,28
28709,,A,,28611,28
28710,,A,,28612,28
28609,,A,highly similar cluster of closely related sister languages,28518,56
28610,,A,highly similar cluster of closely related sister languages,28519,56
28611,,A,highly similar cluster of closely related sister languages,28520,56
28623,,A,highly similar cluster of closely related sister languages,28532,56
28625,,A,highly similar cluster of closely related sister languages,28534,56
28631,,A,highly similar cluster of closely related sister languages,28540,56
28670,,A,similar to sister (maybe part of another set?),28572,56
28766,,A,,28668,28
28769,,A,,28671,28
28833,,A,,28735,28
28834,,A,,28736,28
28835,,A,,28737,28
28836,,A,,28738,28
28837,,A,,28739,28
28839,,A,,28741,28
28888,,A,,28790,28
28889,,A,,28791,28
28890,,A,,28792,28
28891,,A,,28793,28
28911,,A,,28813,28
28933,,A,,28835,28
28760,,A,,28662,28
28770,,A,,28672,28
28788,,A,,28690,28
28804,,A,,28706,28
28812,,A,,28714,28
28815,,A,,28717,28
28819,,A,,28721,28
28830,,A,,28732,28
28841,,A,,28743,28
28847,,A,,28749,28
28849,,A,,28751,28
28857,,A,,28759,28
28868,,A,,28770,28
29031,,A,,28933,28
29032,,A,,28934,28
29033,,A,,28935,28
29034,,A,,28936,28
29037,,A,,28939,28
29038,,A,,28940,28
29039,,A,,28941,28
29040,,A,,28942,28
29061,,C,Same as e.g. Avestan,28963,56
29064,678,B,,28966,47
29084,,B,identical forms in close relatives,28986,56
29085,,B,identical forms in close relatives,28987,56
29099,,B,,29001,56
29100,,B,,29002,56
29101,,B,,29003,56
29125,,B,,29027,56
29126,,B,,29028,56
29144,,B,,29046,56
29162,,B,,29064,56
29163,,B,,29065,56
29143,,C,,29045,56
29168,,B,,29070,56
29169,,B,,29071,56
28971,,A,,28873,28
28981,,A,,28883,28
28993,,A,,28895,28
28998,,A,,28900,28
29007,,A,,28909,28
29015,,A,,28917,28
29018,,A,,28920,28
29028,,A,,28930,28
29030,,A,,28932,28
29055,,A,,28957,28
29060,,A,,28962,28
29090,,A,,28992,56
29092,,A,,28994,56
29096,,A,similar to Romance forms,28998,56
29178,,B,,29080,56
29179,,B,,29081,56
29198,,B,,29100,56
29200,,B,,29102,56
29201,,B,,29103,56
29203,,B,,29105,56
29229,,B,,29131,56
29230,,B,,29132,56
29231,,B,,29133,56
29268,,B,,29170,56
29269,,B,,29171,56
29309,,B,similar to sister/daughter languages,29211,56
29346,,A,,29245,28
29347,,A,,29246,28
29348,,A,,29247,28
29184,,A,,29086,56
29194,,A,,29096,56
29202,,A,,29104,56
29208,,A,,29110,56
29210,,A,,29112,56
29220,,A,,29122,56
29224,,A,,29126,56
29225,,A,,29127,56
29234,,A,,29136,56
29239,,A,,29141,56
29242,,A,,29144,56
29247,,A,,29149,56
29256,,A,,29158,56
29258,,A,,29160,56
29388,548-550,A,,29277,47
29389,548-550,A,,29278,47
29390,548-550,A,,29279,47
29404,95-97,A,,29293,47
29357,937,A,,29252,47
29361,,A,,29256,28
29374,54-55,A,,29264,47
29386,884-885,A,,29275,47
49574,407,,"Std.Alb. shalë 'saddle; inner side of thigh, pair of legs' borrowed from Lat. sella 'seat, saddle', thus in both meanings going back to the same source.",55924,105
49575,407,,"Std.Alb. shalë 'saddle; inner side of thigh, pair of legs' borrowed from Lat. sella 'seat, saddle', thus in both meanings going back to the same source.",55925,105
29639,335,A,"May be worth checking classification, as Skt term doesn't feature in the wordlist (as of 20/09/2012).",26757,105
49576,482f.,,"PrAlb. *wada < *u̯odʰā- to root *u̯odʰ- 'to beat, break' with comparision to Slav. *tropa 'path' to *treapati 'to knock, beat'.",55928,105
49579,400f.,,"udhë 'way, road, track, approach; journey; route'. Loan from Greek ὁδός doubtful due the position of the accent. For semantic reasons best to be connected with Skr. váhati, Lat. vehō, NHG Weg; PrAlb. *uð- < PIE *ug̑ʰ-o-s/m and secondary transfer into fem. *ā-stems.
[Note: early formation and semantic split necessary since the root *u̯eg̑ʰ- is otherwise attested in Alb. vjedh 'to steal', the latter connection having been emphasized in Matzinger/Schumacher 2013:1008 again.]",55928,369
49580,229,,"Std.Alb. lis m. 'oak, high tree' borrowed from an ikavian South Slavic descendant of PrSlav. *lěsъ 'wood, forest, tree'
[Note that ikavian dialects have no direct connection to Albanian language areas.]",55929,105
49581,63,,"Notes only mask. lis, det. lísi, neuter pl. det. líst and narrower meaning 'oak tree'; transmitted via Serbian lijes 'timber; coffin'.",55929,687
49582,427,,"Discusses dialectal (North Geg) zgurdhë 'rectum' as formation in -dhë to (Geg) zgúer 'empty hole, orifice, vanum' and compares Alb. (esp. Geg) zgrof 'stomach' ~ gropë 'pit, hole'. Further etymology remains unclear.
[Though in another dialectal area, k/gufizë could be a similar formation with productive diminutive -izë to gufë 'cave; hollow (esp. in a trunk tree)', itself a prefixless variant of zgavër ~ zguer 'hole'].",55930,369
49583,521,,"Derivative in *-no- from root *gʷei̯H- 'to overpower' (~ Skt. jáyati).
[Note that *-no- does not derive verbs.]",55932,105
49584,426f.,,"Old verbal basis *zan ~ zen-, aor. *zon, ptc. *zan- [therefore -n- must be a part of the root].
*gʷ(ʰ)en- is possible for the anlaut but the the lowering of the vowel is unexpected.",55932,369
49585,1009f.,,The broad variety of meanings of the verb and its compounds as well as a couple of phonological possible developments make it hard to determine the root. They don't see any clear cognate within IE.,55932,364
36125,,B,,34807,212
49586,43,,"Notes the use as an adjective 'raging, wild' and thus treats it as an early borrowing from Slav. *bystrъ, f. *bystra 'quick'.",55933,105
49587,82,,"Calab.-Alb. ngë ~ nëngë, nëng, nuk, Sic.-Alb. ngë < Lat. nunquam 'never' and/or umquam 'ever'.",55936,687
49588,283,,"ndej ~ ndêj 'to stretch out, to spread' < *en-tenja ~ Grk. τείνω (ἐντείνω 'stretch out'), Skt.tanóti",55937,105
49589,284f.,,"nedj, ndêj; secondarily (dialectal South Tosk, Arbëresh Gr/It.) ndë(n)j with dialectal darkening of the vowel.
Demiraj notes the meanings 'ziehen, spannen; ausstrecken, ausbreiten', dep. 'jmdm. folgen, hinterherlaufen', intr. 'gehen nach, (um)ziehen nach'.
< *ten-i̯o-. Since root(e) is rare for jo-presents in Albanian it might be a younger formation. On the other hand, the number of different formations attested in Albanian could indicate a contamination of different old formations, cf. Grk. τανύω, τιταίνω, Lat. teneo, tendo.",55937,369
49590,985,,Early Pr.Alb. *(an-) + ten-i̯e/o- ~ Grk. (ἐν-) + τείνω on a post-PIE level.,55937,364
49591,62,,"Loan < Lat. intelligere 'to perceive', cf. dialectal forms such as ndëgoj, dëlgonj, diligonj.",791,105
49592,974f.,,"Old Alb. /gjegjetë/ consistently means 'hears' and therefore is most likely (with Klingenschmitt) < *seh₂g- 'to keep track, trace' (what also shows that the root which is otherwise attested in centum languages only contains a plain velar). Either < *sh₂g-é/ó- or *sh₂g-i̯é/ó- and therefore to be directly connected with Goth.(+) sakan and OIr. -saig ‘seeks, searches'.",55938,364
49593,s.v. *seh₂g-,,Follows Schumacher & Matzinger 2013.,55938,389
49594,260,,"[For vb. mbështét/s 'to stand, prop, lean, lay down':]
Obviously preverb n(ë) + pështes/t. Demiraj compares the latter with pështás/t 'to adjust, adapt' but sees it as a parallel formation only. Both share the root *sta-t- < *steh₂- with simplex shtat 'bodily frame; stature; stand' which has sometimes been treated as a loan from Latin, but without need.",55939,369
49595,251,,"[For vb. mbështet 'to stand, prop':]  < Pr.Alb. *ambhi-stata based on an adjective *stata < PIE *sth₂-tó- 'standing' ~ Skt. shtitá-, Grk. στατός.",55939,105
49596,126,,"grykë 'throat' > Pr.Alb. grīwīkā, related to IE *grīwā 'neck' ~ Skt. Av. grīvā, Latv. grĩva 'river mouth', Slav. *griva 'mane'; < root *gʷer- 'to swallow, eat'.",55940,105
49597,297 s.v. ngrënë,,"Follows Jokl and connects grýkë f., gurmáz m. 'neck' as well as zorrë 'intestine', ãngërr, ãngurrë f. 'guts', with ngrënë - the ptc. of ha 'to eat' (a similar same stem appears in aor. hëngra). Together with Skt. giráti 'to swallow' and Lat. vorō 'id.' it goes back to PIE *gʷerh₃-.",55940,369
31933,136,A,,31579,105
31984,457-458,A,,31616,105
32022,,B,,31648,99
32023,,B,,31649,99
32024,,B,,31650,99
32038,,B,Possibly dubious.,31664,99
32046,495,A,,31672,79
32120,221,A,,21495,72
32140,61,A,,31753,79
32141,100,A,,31754,79
32142,100,A,,31755,79
32026,,A,,31652,99
32035,,A,,31661,99
32044,,A,,31670,99
32227,340,L,,29139,79
32228,239,A,,29140,79
26978,,A,,26898,56
32179,,A,,31779,48
32198,,A,,31798,48
32199,336,A,,28973,79
32220,662,A,,29107,79
32222,505,A,,29119,79
32130,,A,,18234,175
32381,57,A,,24090,79
32407,363,A,,1747,79
32312,124,A,,29152,79
32643,,A,,26769,182
32709,,A,,32036,182
32729,,A,,27101,182
32730,,A,,32041,182
32731,,A,,32042,182
32823,,A,,32104,137
32972,,A,,32252,182
32974,,A,,32254,182
33038,,B,,32317,99
33083,,B,,32361,99
33094,,A,,32372,193
33148,,A,,32427,193
33173,,A,,32452,193
33174,,A,,32453,193
33215,,A,,32495,193
33093,,A,,32371,193
33265,,A,,32546,193
33355,,A,,32636,193
33397,,A,,32678,137
33398,,A,,32679,137
33425,,A,,32706,137
33427,,A,,32708,137
33442,,A,,32723,193
33491,,A,,32766,193
33507,,A,,27944,193
33565,,A,,32800,193
33566,,A,,32801,193
33627,,A,,18372,193
33675,,A,,32843,193
33579,,A,,28021,193
33865,,A,,32894,193
33875,,A,,32897,193
33831,,A,,32890,193
34067,,B,,32985,99
34110,,A,,33028,99
34062,http://iedo.brillonline.nl/dictionaries/lemma.html?id=21813,A,"""kweman-""",32980,165
34111,http://iedo.brillonline.nl/dictionaries/lemma.html?id=21954,A,"""magan-""",33029,165
34113,,A,,33031,177
